jira_id,issue_type,prefactoring_detected,confidence,structural_refactoring,structural_td_fixed,refactoring_count,fixed_count,new_count,diff_available,reasoning
HDFS-13639,Improvement,False,high,False,False,1,1,3,True,"The single fixed SonarQube issue (java:S3824 in QueueMetrics.java) is in a YARN ResourceManager file that has no connection to the HDFS ShortCircuitCache/SlotReleaser performance improvement described in the JIRA. The feature work is entirely within hadoop-hdfs-project/hadoop-hdfs-client/shortcircuit/ files (ShortCircuitCache.java, DfsClientShmManager.java) and ShortCircuitRegistry.java, while the fixed TD is in hadoop-yarn-project/.../resourcemanager/scheduler/QueueMetrics.java — a completely unrelated file. The new SonarQube issues introduced (S3776 and S1141 in ShortCircuitCache.java) are consequences of adding the retry loop logic, confirming the feature change added complexity rather than reducing it. The single fixed TD item is therefore purely incidental cleanup with no causal relationship to the feature."
HDFS-15258,Improvement,False,high,False,False,1,1,1,True,"The JIRA feature work is entirely focused on RouterFsck.java (adding @InterfaceStability.Unstable annotation and a warning message), but the single fixed SonarQube issue is in ContainerMetrics.java (a YARN NodeManager file completely unrelated to HDFS RBF Router FSCK). There is zero spatial overlap between the feature scope and the fixed TD issue. The fix in ContainerMetrics.java (Map.computeIfAbsent pattern) is classic incidental cleanup with no logical connection to marking Router FSCK as unstable."
HDFS-14696,Improvement,False,high,True,True,33,22,17,True,"The JIRA task is to move TransferFsImage#doGetUrl and related functionality to Util.java, which is exactly what the diff does: methods, constants, and inner classes (HttpGetFailedException, HttpPutFailedException) are extracted/moved from TransferFsImage.java to the common package. The fixed SonarQube issues in TransferFsImage.java (S3776 cognitive complexity reduced because the large receiveFile/doGetUrl methods were removed, S107 parameter count reduced, S1143/S1163/S1124/S115/S2147/S1130/S2293/S4201/S1905/S3457/S4042) are direct byproducts of this structural refactoring—the method removal and code restructuring caused these violations to disappear from that file. The new issues added in Util.java largely mirror the violations that moved with the code (S1143, S1124, S115, S107, S2293), confirming the TD moved rather than being independently cleaned. Only a handful like S1130 on HttpPutFailedException and cosmetic changes in files only incidentally touched are genuinely incidental."
HDFS-17146,Improvement,False,high,False,False,3,2,3,True,"The two fixed SonarQube issues (java:S106 for System.out and System.err in DFSAdmin.java) were resolved incidentally — the diff shows these violations were simply moved/shifted as line numbers changed when the 'decomnodes' feature was added, but the actual System.out/System.err usages were not replaced with a logger. In fact, 3 new S106 issues were introduced at line 1936, confirming the feature work did not address the logger replacement pattern but merely shuffled existing code. The TD fixes appear to be line-number artifacts of the diff tracking rather than deliberate remediation, and the new issues added outnumber the fixes, showing no intentional cleanup occurred in relation to the feature implementation."
HDFS-16705,Improvement,False,high,True,True,5,4,0,True,"All four SonarQube issues were fixed in NamenodeHeartbeatService.java, which is the exact file the JIRA improvement targets. The cognitive complexity reduction (S3776) and nested try block extractions (S1141 x2) are direct byproducts of the Extract Method refactoring performed to split getNamenodeStatusReport() into updateNameSpaceInfoParameters(), updateSafeModeParameters(), and updateHAStatusParameters() — a restructuring explicitly called out in the JIRA ('Format code of getNamenodeStatusReport to make it clearer'). The TODO comment fix (S1135) corresponds to the hardcoded '30*1000' timeout that was replaced by the new configurable healthMonitorTimeoutMs field, directly implementing the 'Supports healthMonitorTimeout configuration' requirement from the JIRA. All TD fixes are causally necessary or natural byproducts of the feature implementation."
HDFS-16660,Improvement,False,high,True,True,28,4,0,True,"All 4 fixed SonarQube issues are in IPCLoggerChannel.java, which is the exact file named in the JIRA title ('Improve Code With Lambda in IPCLoggerChannel class'). The two S1604 issues ('Make this anonymous inner class a lambda') are directly resolved by the 20 'Replace Anonymous With Lambda' refactorings seen in the diff — these are the core deliverable of the JIRA. The S1186 issue (empty method body) was fixed by replacing the anonymous Runnable with an empty lambda `() -> {}` in waitForAllPendingCalls(), a direct consequence of the lambda conversion. The S1130 issue (unnecessary thrown exception declaration) was resolved as part of the same method restructuring (supported by RefactoringMiner's 'Remove Thrown Exception Type' detection). All fixes are causally driven by the stated improvement goal of converting anonymous inner classes to lambdas."
HDFS-17657,New Feature,False,high,True,False,1,1462,1,True,"The feature work primarily touched hadoop-hdfs files (Balancer.java, BalancerHttpServer.java, DFSConfigKeys.java, DFSUtil.java) to add HTTP server support for the balancer. The one new SonarQube issue added is in Balancer.java (java:S1192, duplicate literal 'Balancer') which is causally related to the feature adding new code. However, the 20 fixed SonarQube issues (java:S6201, S6208, S7158) are all in completely unrelated files: hadoop-cos, hadoop-huaweicloud, hadoop-annotations, hadoop-auth, and Configuration.java — none of which were touched by the feature diff. The method rename from httpServerTemplateForNNAndJN to getHttpServerTemplate is a structural refactoring that updated call sites in NFS, router, journal, namenode, and secondary namenode files, but this did not fix any SonarQube issues in those files. The 20 fixed issues are entirely incidental cleanup in files outside the feature scope."
HDFS-16331,New Feature,False,high,False,False,5,1,4,True,"The single fixed SonarQube issue (java:S3824 in FileSystemTimelineWriter.java) is in a YARN file completely unrelated to the HDFS block report reconfiguration feature, which touched DataNode.java, BPServiceActor.java, and DNConf.java. There is zero spatial overlap between the fixed TD issue and the feature's locus of change. The fix — replacing Map.get() with Map.computeIfAbsent() in a YARN timeline writer — has no logical connection to making dfs.blockreport.intervalMsec reconfigurable, making it clearly incidental cleanup committed alongside the feature work."
HDFS-17606,Improvement,False,high,True,False,8,2,1,True,"The two fixed SonarQube issues are: (1) java:S1874 in SaslDataTransferServer.java and (2) java:S3824 in FileSystemTimelineWriter.java. For SaslDataTransferServer.java, while the file was touched by the feature, examining the diff shows that clazz.newInstance() was retained (still used on line ~233, and a new S1874 issue was added at line 233 replacing the old one), so the deprecated API warning was not actually resolved — it was merely shifted, resulting in a net neutral. For FileSystemTimelineWriter.java, this file has no connection to the HDFS SASL callback handler feature (it's a YARN timeline writer), making it purely incidental cleanup. Neither fixed issue is a causal byproduct of the feature implementation, which centered on CustomizedCallbackHandler.java and the reflection-based delegate pattern in SaslDataTransferServer.java."
HDFS-17172,Improvement,False,high,False,False,9,1,5,True,"The single fixed SonarQube issue (java:S3824 in FileSystemTimelineWriter.java) is in a YARN file completely unrelated to the HDFS FSNamesystemLock reconfiguration feature. The feature work is entirely within FSNamesystem.java, FSNamesystemLock.java, and NameNode.java, and none of those files had TD fixed — in fact they gained 5 new TD issues. The fixed issue in the YARN utility class has no spatial or logical connection to the FSNamesystemLock parameter reconfigurability feature, making it purely incidental cleanup."
HDFS-10648,New Feature,False,high,False,False,1,2,1,True,"The S1116 fix (empty statement removal) in Balancer.java is directly causal: the diff shows 'dispatcher.reset(conf);;' being corrected to 'dispatcher.reset(conf);' as part of restructuring the resetData method to extract the new getNnc() accessor needed for BalancerMetrics — the double semicolon was in the exact code block being modified to implement the JIRA feature. The S3824 fix in ContainerMetrics.java is spatially unrelated to the Balancer metrics feature (it's in YARN NodeManager, a completely different subsystem), making it clearly incidental cleanup. With 1 causal and 1 incidental fix, the overall pattern is mixed but the primary Balancer.java fix is a natural byproduct of the feature implementation."
HDFS-16398,New Feature,False,high,True,False,14,4,3,True,"The 4 fixed SonarQube issues are: 2 issues (S1143, S1163 - throw in finally block) in DataNode.java and 2 issues (S3824 - Map.computeIfAbsent) in FileSystemTimelineWriter.java and ContainerMetrics.java. The DataNode.java fixes were a byproduct of removing the old DFS_BLOCKREPORT_INTERVAL_MSEC_KEY case block (which contained the try/catch/finally with throw-in-finally pattern), but the YARN file fixes (FileSystemTimelineWriter.java, ContainerMetrics.java) are entirely outside the feature scope (block report reconfiguration for datanode) and are clearly incidental. The new issues added are in DataNode.java at the feature's new reconfBlockReportParameters method, confirming the structural refactoring introduced new TD while the fixed TD in YARN files is unrelated cleanup."
HDFS-15025,New Feature,False,high,False,False,3,1,0,True,"The single SonarQube fix (java:S3824 Map.computeIfAbsent) is in ContainerMetrics.java under hadoop-yarn-server-nodemanager, which is entirely outside the feature scope. The NVDIMM feature work is concentrated in StorageType.java, HDFS storage policy classes, FsVolumeSpi/FsVolumeImpl, and related HDFS test files — none of which are in the YARN nodemanager module. The fix is purely incidental cleanup in an unrelated utility class that the NVDIMM feature never needed to touch."
HDFS-16947,Improvement,False,high,False,False,1,1,0,True,"The JIRA improvement targets NamenodeHeartbeatService.java (changing IOException logging from INFO to ERROR with full stacktrace), but the single SonarQube fix is in ContainerMetrics.java (a YARN NodeManager file completely unrelated to RBF router logic). There is zero spatial overlap between the feature locus and the fixed TD issue. The SonarQube fix (replacing Map.get() + condition with Map.computeIfAbsent()) is a cosmetic cleanup in an entirely different subsystem, making it purely incidental cleanup committed alongside the feature work."
HDFS-16091,Improvement,False,high,True,False,14,1,5,True,"The single fixed SonarQube issue (java:S1118 - missing private constructor in DFSUtilClient.java) is in a utility class that was touched by the feature work (new methods like getSnapshotDiffReport and byteArray2String were added to it), but the private constructor fix is a purely cosmetic/structural hygiene fix unrelated to the WebHDFS getSnapshotDiffReportListing feature. The feature's core work spans WebHdfsFileSystem.java, NamenodeWebHdfsMethods.java, JsonUtil.java, JsonUtilClient.java, and new parameter classes, but the TD fix addresses the class-level constructor visibility which is independent of snapshot diff listing functionality. The structural refactoring (Extract/Move Method from DistributedFileSystem to DFSUtilClient) explains why DFSUtilClient.java was touched, but the S1118 fix is an opportunistic cleanup rather than a necessary byproduct of that refactoring."
HDFS-17009,Improvement,False,high,True,True,11,4,5,True,"The JIRA feature required changing the return type of putAll() from boolean to StateStoreOperationResult across StateStoreFileBaseImpl.java, StateStoreMySQLImpl.java, and StateStoreZooKeeperImpl.java. The two S3776 cognitive complexity fixes and the S6213 variable rename fix in StateStoreFileBaseImpl.java and StateStoreMySQLImpl.java are in the exact methods (putAll and writeRecordToFile) that were restructured to implement the feature — the complexity was retained (not reduced) as shown by the new issues being added at the same lines with the same scores, indicating SonarQube re-detected them at new line numbers after the diff. The one truly incidental fix is S3824 in ContainerMetrics.java (a YARN file completely unrelated to the RBF state store feature). The SonarQube delta shows the S3776 and S6213 issues were fixed and re-added in the same files, meaning the baseline issues were simply moved/re-detected rather than resolved, confirming the structural TD changes are a direct byproduct of modifying those methods for the feature."
HDFS-16582,New Feature,False,high,True,True,45,3,1,True,"All three fixed SonarQube issues are in SlowPeerTracker.java, which is the core file modified to implement HDFS-16582 (exposing aggregate latency of slow nodes). The two java:S1124 modifier-reorder fixes and the java:S1604 anonymous-class-to-lambda fix in SlowPeerTracker.java are direct byproducts of the feature work: the anonymous inner class Comparator in getJsonReports() was converted to a lambda (confirmed by RefactoringMiner's 'Replace Anonymous With Lambda' detection and the diff showing the PriorityQueue comparator change), and the class restructuring during the feature implementation naturally resolved the modifier ordering issues. The test changes in TestSlowPeerTracker.java and TestSlowDatanodeReport.java explicitly cover the same refactored code paths, strongly confirming the causal link."
HDFS-17242,Improvement,False,high,False,False,4,1,0,True,"The single SonarQube issue fixed (java:S3824, Map.computeIfAbsent replacement) is in ContainerMetrics.java, a NodeManager file completely unrelated to the HDFS congestion backoff feature work. The feature's core changes are confined to DataStreamer.java and HdfsClientConfigKeys.java, making this a clear spatial mismatch. The ContainerMetrics.java fix is incidental cleanup with no logical connection to making congestion backoff time configurable."
HDFS-15934,Improvement,False,high,False,False,2,3,1,True,"The feature work is squarely focused on DirectoryScanner.java (making batch size and interval configurable) and DFSConfigKeys.java. The one SonarQube issue fixed in DirectoryScanner.java (java:S2276 Thread.sleep → wait) was already present as a pre-existing issue and appears as both fixed AND re-added as a new issue at line 476, meaning the net change in DirectoryScanner is zero — the sleep call was simply moved/retained, not eliminated. The two remaining fixed issues (java:S3824) are in entirely unrelated files: FileSystemTimelineWriter.java and ContainerMetrics.java in the YARN project, which the feature never touched, making them purely incidental cleanup committed alongside the feature work."
HDFS-17478,Improvement,False,high,True,True,3,1,2,True,"The single fixed SonarQube issue (java:S1874, 'Remove this use of deprecated checkPermission') is in FSPermissionChecker.java, which is the exact file and core locus of the JIRA improvement. The fix occurred because the refactoring renamed getAccessControlEnforcer() to initAccessControlEnforcer() and stored the result as a field, restructuring how the enforcer is obtained; this restructuring naturally caused the old deprecated call pattern to be replaced, resolving the S1874 violation as a direct byproduct of the feature implementation. The new S1874 issue added at line 398 shows the deprecated checkPermission method call still exists in the code but at a different location, confirming the TD fix was a side effect of the structural refactoring rather than deliberate cleanup."
HDFS-16076,Improvement,False,high,True,False,26,2,4,True,"Both fixed SonarQube issues are in files that are core to the feature: DFSUtil.java had a nested ternary (S3358) in the ServiceAndStaleComparator.compare() method which was restructured to StaleAndSlowComparator to add slow-node sorting logic, and DatanodeManager.java had an S2696 issue on the slowNodesSet field which was renamed/refactored to slowNodesUuidSet as a direct part of the feature work. However, the new issues added (2x S3358 in DFSUtil.java, 1x S2696 in DatanodeManager.java, 1x S3824 in unrelated ContainerMetrics.java) indicate the old issues were merely replaced/relocated rather than cleanly resolved — the net TD change is incidental to feature correctness but spatially and causally tied to the same methods being modified for the feature."
HDFS-16266,Improvement,False,high,False,False,1,2,1,True,"The S1128 fix in AuditLogger.java (removal of unused 'java.security.Principal' import) is causally related: the file was directly modified as part of the HDFS audit log feature work, and the import reorganization that removed the unused Principal import occurred as a natural byproduct of editing this file. The S3824 fix in ContainerMetrics.java (Map.computeIfAbsent) is in a YARN NodeManager file that has no logical connection to the HDFS audit log remote port feature, making it clearly incidental cleanup committed alongside the feature work. The dominant causal fix (1 of 2) is in AuditLogger.java which is a core file in the feature scope, while the incidental fix is in an unrelated YARN file."
HDFS-16964,Improvement,False,medium,True,True,1,2,3,True,"The fixed java:S3776 cognitive complexity issue in BlockManager.java is causally related to the feature: the original processExtraRedundancyBlock method was split into processExtraRedundancyBlock and processExtraRedundancyBlockWithoutPostpone via Extract Method refactoring, which was a necessary structural change to implement the new bypass-stale-replicas logic. The old single method had complexity 16 (just over the threshold of 15), and the split reduced it below threshold in the baseline — though new code added complexity back above 15 (a new issue was added at line 4036). The fixed java:S3824 issue in ContainerMetrics.java is incidental — that file has no connection to the HDFS block management feature being implemented."
HDFS-15720,Improvement,False,high,False,False,1,1,1,True,"The fixed SonarQube issue (java:S3824 in ContainerMetrics.java) is in a YARN NodeManager file that has no connection to the HDFS NameNode audit logging feature implemented in FSNamesystem.java and DFSConfigKeys.java. The feature work exclusively touched HDFS namenode files to add async audit log configuration (blocking and buffer size), while the TD fix occurred in a completely unrelated YARN component. This is classic incidental cleanup — the Map.computeIfAbsent() fix in ContainerMetrics.java has no logical relationship to adding log4j AsyncAppender configuration parameters for the NameNode audit log."
HDFS-16397,New Feature,False,high,False,False,23,692,14,True,"The 692 fixed SonarQube issues are almost entirely java:S6355 (@Deprecated annotation improvements) spread across unrelated files like OBSConstants.java, FileSystem.java, ContentSummary.java, etc. — none of which are touched by the slow disk reconfiguration feature. The feature work is concentrated in DataNode.java, BPServiceActor.java, DNConf.java, DataNodeDiskMetrics.java, and ProfilingFileIoEvents.java; the only new SonarQube issues are in DataNode.java (java:S3077 volatile field, java:S3776 cognitive complexity) and unrelated YARN files, introduced rather than fixed. The massive TD reduction (692 issues) is clearly a bulk annotation cleanup committed alongside the feature with no logical connection to making slow disk parameters reconfigurable."
HDFS-15842,Improvement,False,high,False,False,2,1,0,True,"The single fixed SonarQube issue (java:S3824, Map.computeIfAbsent) is in ContainerMetrics.java under hadoop-yarn-server-nodemanager, which is entirely unrelated to the HDFS Mover metrics feature. The feature work is localized to hadoop-hdfs files (Mover.java, MoverMetrics.java, NameNodeConnector.java, Dispatcher.java), none of which appear in the SonarQube delta. The ContainerMetrics.java fix has no logical connection to adding metrics emission to HDFS Mover and was clearly incidental cleanup committed alongside the feature work."
HDFS-16396,New Feature,False,high,False,False,20,693,16,True,"The 20 fixed SonarQube issues are all java:S6355 (@Deprecated annotation) violations in files entirely unrelated to the feature scope — OBSConstants.java, KerberosUtil.java, Configuration.java, FileSystem.java, etc. — none of which were touched by the HDFS-16396 changes that focused on DataNode.java, DNConf.java, DataNodePeerMetrics.java, OutlierDetector.java, and related datanode reconfiguration code. The new SonarQube issues introduced (java:S3776 cognitive complexity in DataNode.java:733, java:S1192 literal duplication in DataNode.java and DataNodePeerMetrics.java) are directly in the feature's core files, confirming the feature work did not incidentally fix TD in those files but rather added new TD. The fixed issues in unrelated files were clearly incidental cleanup committed alongside the feature work."
HDFS-16241,Improvement,False,high,False,False,2,1,0,True,"The single fixed SonarQube issue (Map.computeIfAbsent in ContainerMetrics.java) is in a YARN NodeManager file completely unrelated to the HDFS feature work, which is entirely focused on BlockManager.java and FSNamesystem.java. The feature diff only touches BlockManager.java (making stopReconstructionInitializer public) and FSNamesystem.java (calling it in stopActiveServices), neither of which overlaps with the fixed SonarQube file. The TD fix is purely incidental cleanup in an unrelated component committed alongside the feature work."
HDFS-15463,New Feature,False,high,True,False,4,1,26,True,"The single fixed SonarQube issue (java:S3824 Map.computeIfAbsent in FileSystemTimelineWriter.java) is in a hadoop-yarn file completely unrelated to the HDFS FsImage validation feature being implemented. The feature work is entirely focused on new files INodeReferenceValidation.java and FsImageValidation.java, plus modifications to INodeReference.java, INode.java, FSNamesystem.java, and EditLogInputStream.java. The fixed TD issue has no spatial overlap with any of these files and cannot be a byproduct of implementing the fsimage validation tool; it is purely incidental cleanup committed alongside the feature work."
HDFS-16967,Improvement,False,high,True,True,25,4,5,True,"Three of the four fixed SonarQube issues are in StateStoreFileBaseImpl.java, which is the core locus of the concurrent access feature. The diamond operator fix (S2293) was a byproduct of rewriting 'new QueryResult<T>()' to 'new QueryResult<>()', the variable rename (S6213) came from refactoring the 'ret' list to 'result', and the inline variable fix (S1488) arose from extracting the getRecord() helper where the temporary 'record' variable was eliminated — all natural consequences of restructuring the get() method to support concurrent callable execution. The one incidental fix is S3824 in ContainerMetrics.java, which is completely unrelated to the RBF file state store feature. The new SonarQube issues added (S2142, S112) confirm that the concurrent execution code in StateStoreFileBaseImpl.java was the primary change target, further validating causal connection for the fixed issues in that file."
HDFS-16848,Improvement,False,high,True,True,14,3,5,True,"All 3 fixed SonarQube issues are in StateStoreZooKeeperImpl.java, which is the exact file restructured to implement the JIRA feature (adding threadpool-based concurrent ZK state sync). The S1141 'nested try block' fix was a direct byproduct of extracting the nested try logic into the new getRecord() method (confirmed by RefactoringMiner's 'Extract Method' detection), and the two S6213 'restricted identifier' renames were resolved as variables were refactored/renamed during the structural rewrite of the get() and putAll() methods. These TD fixes are causally linked to the feature implementation, not incidental cleanup in unrelated code."
HDFS-15931,Improvement,False,high,True,False,9,2,0,True,"The JIRA issue is specifically about converting non-static inner classes to static classes to prevent memory leaks, and the diff confirms this structural change across multiple files. However, the two SonarQube issues fixed are: (1) java:S1197 in DebugAdmin.java — moving array designators from variable to type (cosmetic style fix), and (2) java:S3824 in ContainerMetrics.java — replacing Map.get() with Map.computeIfAbsent() (a completely different file not touched by the inner class changes). While DebugAdmin.java was touched as part of the static inner class conversion, the S1197 fix (array designator placement on `DEBUG_COMMANDS[]`) is a purely cosmetic change unrelated to the static modifier addition, and the S3824 fix in ContainerMetrics.java has no connection to the feature work at all. Both fixes are incidental cleanup bundled with the commit rather than causal byproducts of the inner-class-to-static conversion."
HDFS-16007,Improvement,False,high,False,False,1,1,1,True,"The JIRA issue and its diff are entirely focused on HdfsServerConstants.java (ReplicaState enum) and TestJspHelper.java in the HDFS project, adding bounds validation to getState() and read() methods. The single fixed SonarQube issue is a Map.computeIfAbsent() suggestion in FileSystemTimelineWriter.java (YARN project), which has zero spatial or logical overlap with the ReplicaState deserialization fix. The new SonarQube issue introduced is similarly in an unrelated YARN file (ContainerMetrics.java). The TD fix and introduction are purely incidental noise in a completely different module, with no connection to the feature work."
HDFS-17361,Improvement,False,high,True,False,3,2,3,True,"Both fixed SonarQube issues are java:S106 (System.out usage) in QueryCommand.java, which is the exact file and method restructured to implement the multi-node query feature. The diff shows that the old System.out.printf calls were replaced with a PrintStream-based approach (getPrintStream().println(result)) as a direct consequence of refactoring the execute() method to support multiple nodes and accept a PrintStream parameter — this is a natural byproduct of the structural change needed to implement the feature. The new constructor QueryCommand(Configuration conf, PrintStream ps) and the loop-based multi-node logic necessitated moving away from direct System.out calls, which incidentally resolved the SonarQube violations. The test changes also target the same QueryCommand logic, reinforcing the causal link."
HDFS-16581,Improvement,False,high,True,True,8,3,3,True,"All three fixed SonarQube issues (java:S2293 - diamond operator) are in DFSAdmin.java's printTopology() method, which is the exact locus of the JIRA improvement. The diff shows the method was restructured to change from HashMap<String, TreeSet<String>>() and ArrayList<String>() to HashMap<>() and ArrayList<>() with diamond operators as a direct consequence of rewriting the data structure from TreeSet to HashMap to store node state alongside node names. The diamond operator fixes are a natural byproduct of the method rewrite needed to implement the feature (printing node decommission/maintenance status), not deliberate TD cleanup in unrelated code. The new test testPrintTopologyWithStatus() directly validates the same modified code path where TD was fixed."
HDFS-16262,Improvement,False,high,True,False,21,694,16,True,"The 20 fixed SonarQube issues are all java:S6355 (@Deprecated annotation missing 'since'/'forRemoval') spread across unrelated files like OBSConstants.java, Configuration.java, FileSystem.java, ContentSummary.java, etc. — none of which are in the core feature scope files (DFSInputStream.java, LocatedBlocksRefresher.java, ClientContext.java, DFSClient.java, DfsClientConf.java). The new issues introduced (in LocatedBlocksRefresher.java and ClientContext.java) are actually in the feature scope, confirming the feature work did not fix TD in those files. The structural refactoring (Extract Method, Pull Up Method in DFSInputStream) is real and significant, but it did not resolve any of the tracked SonarQube issues — the fixed issues are purely cosmetic annotation cleanups in completely unrelated utility and filesystem classes that the HDFS-16262 feature never needed to touch."
HDFS-17719,Improvement,False,high,True,False,129,1,0,True,"The JIRA issue is exclusively about upgrading JUnit 4 to JUnit 5 in hadoop-hdfs-httpfs, and all code changes are confined to test files in that module (replacing @RunWith, @Before/@After, Assert.* imports, etc.). The single SonarQube fix is in ContainerMetrics.java in hadoop-yarn-server-nodemanager — a completely unrelated production file in a different project that was never touched by the JUnit upgrade work. This is purely incidental cleanup with zero spatial overlap with the feature scope."
HDFS-17332,Improvement,False,high,True,True,10,5,5,True,"The JIRA improvement directly targeted DFSInputStream.java to restructure exception logging logic in actualGetFromOneDataNode(), readBuffer(), fetchBlockByteRange(), and hedgedFetchBlockByteRange() — the exact same methods where SonarQube fixed issues S1192 (duplicate literal ' from '), S1172 (unused parameters 'block' and 'hedgedReadId' removed as part of the signature refactoring), S5803 (DFSClientFaultInjector usage moved), and S3776 (cognitive complexity reduction from method restructuring). The removal of 'hedgedReadId' parameter and 'block' parameter from getFromOneDataNode() is a direct consequence of refactoring those method signatures to pass exceptionMap instead, naturally eliminating the unused parameter TD. The S3776 complexity fix is a byproduct of splitting and reorganizing the exception-handling logic. Only the S3824 fix in ContainerMetrics.java (YARN) is spatially outside the feature scope and is incidental."
